"REG_ID","Region","ORIGIN","Place of birth","VAR","Indicator","TIME","Year","Value","Flag Codes","Flags"
"FI1C","Southern Finland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.9,,
"FI1C","Southern Finland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.2,,
"FI1D","Eastern and Northern Finland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",34,,
"FI1D","Eastern and Northern Finland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.2,,
"FI20","Åland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.8,,
"FRA","France","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",33.8,,
"FRA","France","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.2,,
"FR10","Île-de-France","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",47.3,,
"FR10","Île-de-France","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.2,,
"FR21","Champagne-Ardenne","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",22.5,,
"FR21","Champagne-Ardenne","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",11.6,,
"UKH","East of England","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.3,,
"UKH","East of England","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.6,,
"UKI","Greater London","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",50,,
"UKI","Greater London","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.5,,
"UKJ","South East England","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",38.5,,
"UKJ","South East England","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.3,,
"UKK","South West England","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.4,,
"UKK","South West England","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.3,,
"UKL","Wales","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32,,
"UKL","Wales","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.2,,
"UKM","Scotland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39.9,,
"UKM","Scotland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",5.9,,
"FR22","Picardy","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",21.8,,
"FR22","Picardy","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.7,,
"FR23","Upper Normandy","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25.5,,
"FR23","Upper Normandy","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",10.2,,
"FR24","Centre-Val de Loire","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.5,,
"FR24","Centre-Val de Loire","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.3,,
"FR25","Lower Normandy ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",24.7,,
"FR25","Lower Normandy ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.8,,
"FR26","Burgundy","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.6,,
"FR26","Burgundy","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.3,,
"FR30","Nord-Pas-de-Calais","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27,,
"FR30","Nord-Pas-de-Calais","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",13.3,,
"FR41","Lorraine","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",29.6,,
"FR41","Lorraine","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",11.3,,
"FR42","Alsace ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.1,,
"FR42","Alsace ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.5,,
"FR43","Franche-Comté","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.4,,
"FR43","Franche-Comté","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.1,,
"FR51","Pays de la Loire","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30.3,,
"FR51","Pays de la Loire","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.1,,
"FR52","Brittany","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",31.9,,
"FR52","Brittany","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.3,,
"FR53","Poitou-Charentes","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",25,,
"FR53","Poitou-Charentes","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.7,,
"FR61","Aquitaine","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.9,,
"FR61","Aquitaine","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.8,,
"FR62","Midi-Pyrénées","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",39.6,,
"FR62","Midi-Pyrénées","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8,,
"FR63","Limousin","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",29.1,,
"FR63","Limousin","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.7,,
"FR71","Rhône-Alpes","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",36.9,,
"FR71","Rhône-Alpes","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.8,,
"FR72","Auvergne","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",27.2,,
"FR72","Auvergne","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",7.3,,
"FR81","Languedoc-Roussillon ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",30.4,,
"FR81","Languedoc-Roussillon ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",11.7,,
"FR82","Provence-Alpes-Côte d'Azur","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",35.7,,
"FR82","Provence-Alpes-Côte d'Azur","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.6,,
"FR83","Corsica","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.8,,
"FR83","Corsica","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",9.8,,
"DEU","Germany","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.7,,
"DEU","Germany","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",4.3,,
"DE1","Baden-Württemberg ","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.7,,
"DE1","Baden-Württemberg ","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",2.6,,
"UKN","Northern Ireland","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",32.2,,
"UKN","Northern Ireland","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6.6,,
"DE2","Bavaria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",29.8,,
"DE2","Bavaria","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",2.4,,
"DE3","Berlin","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",37,,
"DE3","Berlin","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",8.1,,
"DE4","Brandenburg","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",28.8,,
"DE4","Brandenburg","NB","Native-Born","ALL_T_1564UNEMP_RA","Unemployment rate, both sex","2015","2015",6,,
"NLD","Netherlands","FB","Foreign-Born","ALL_T_SH","Share of Foreign-Born Population","2015","2015",9.9,,
"NLD","Netherlands","FB","Foreign-Born","EU_T_SH","Share of EU Foreign-Born Population","2015","2015",2.5,,
"NLD","Netherlands","FB","Foreign-Born","NONEU_T_SH","Share of non-EU Foreign-Born","2015","2015",7.4,,
"AT1","Eastern Austria","FB","Foreign-Born","ALL_T_SH","Share of Foreign-Born Population","2015","2015",20.9,,
"AT1","Eastern Austria","FB","Foreign-Born","EU_T_SH","Share of EU Foreign-Born Population","2015","2015",8.7,,
"AT1","Eastern Austria","FB","Foreign-Born","NONEU_T_SH","Share of non-EU Foreign-Born","2015","2015",12.2,,
"AT1","Eastern Austria","FB","Foreign-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",19,,
"AT2","Southern Austria","FB","Foreign-Born","ALL_T_SH","Share of Foreign-Born Population","2015","2015",10.1,,
"AT2","Southern Austria","FB","Foreign-Born","EU_T_SH","Share of EU Foreign-Born Population","2015","2015",5.4,,
"AT2","Southern Austria","FB","Foreign-Born","NONEU_T_SH","Share of non-EU Foreign-Born","2015","2015",4.7,,
"AT2","Southern Austria","FB","Foreign-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",13.4,,
"AT3","Western Austria","FB","Foreign-Born","ALL_T_SH","Share of Foreign-Born Population","2015","2015",14.9,,
"AT3","Western Austria","FB","Foreign-Born","EU_T_SH","Share of EU Foreign-Born Population","2015","2015",7.2,,
"AT3","Western Austria","FB","Foreign-Born","NONEU_T_SH","Share of non-EU Foreign-Born","2015","2015",7.7,,
"AT3","Western Austria","FB","Foreign-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",11.9,,
"AT1","Eastern Austria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",26.2,,
"AT2","Southern Austria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",20.2,,
"AT3","Western Austria","NB","Native-Born","ALL_HEDU_SH","Share of Highly Educated","2015","2015",21.4,,
